number,control,word,label
619, 0.7143, top, 1
620, 0.4, thigh, 1
621, 0.8571, way, 1
622, 0.0, panties, 1
623, 0.5, be, 1
624, 0.75, kiss, 1
625, 0.4, thigh, 1
626, 0.75, pull, 1
627, 0.0, panties, 1
628, 0.1538, shorts, 1
629, 0.5455, let, 1
630, 0.8, point, 1
631, 0.5455, let, 1
632, 0.7, take, 1
633, 0.0, Uh, 1
634, 0.8, want, 1
635, 0.625, say, 1
636, 0.8, stop, 1
637, 0.5882, do, 1
638, 0.6667, honor, 1
639, 0.75, request, 1
640, 0.75, have, 1
641, 0.8, feel, 1
642, 0.2222, pussy, 1
643, 0.5, Know, 1
644, 0.75, have, 1
645, 0.5714, slit, 1
646, 0.4615, middle, 1
647, 0.8235, part, 1
648, 0.2222, pussy, 1
649, 0.6667, lip, 1
650, 0.8, want, 1
651, 0.75, stroke, 1
652, 0.5, tongue, 1
653, 0.8235, part, 1
654, 0.5, be, 1
655, 0.5, like, 1
656, 0.8, feel, 1
657, 0.7778, taste, 1
658, 0.5, be, 1
659, 0.5, be, 1
660, 0.8, feel, 1
661, 0.8, feeling, 1
662, 0.7143, lot, 1
663, 0.7143, lot, 1
664, 0.7143, lot, 1
665, 0.5, think, 1
666, 0.5, like, 1
667, 1.0, bet, 1
668, 0.5, like, 1
669, 0.5882, do, 1
670, 0.5, be, 1
671, 0.7059, hurt, 1
672, 0.4, while, 1
673, 0.6154, body, 1
674, 0.6316, shake, 1
675, 0.5, like, 1
676, 0.2222, boyfriend, 1
677, 0.5882, do, 1
678, 0.5882, do, 1
679, 0.5, think, 1
680, 0.5, like, 1
681, 0.5, think, 1
682, 0.0, Exaclty, 1
683, 0.9231, word, 1
684, 0.6667, mouth, 1
685, 0.0, Kristen, 1
686, 0.6, tell, 1
687, 0.6667, secret, 1
688, 0.6667, secret, 1
689, 0.0, anything, 1
690, 0.7059, wish, 1
691, 0.5, be, 1
692, 0.7778, show, 1
693, 0.8, feel, 1
694, 0.6667, get, 1
695, 0.6667, see, 1
696, 0.5, be, 1
697, 0.25, winner, 1
698, 0.5455, let, 1
699, 0.6667, ask, 1
700, 0.7143, question, 1
701, 0.8235, go, 1
702, 0.8571, way, 1
703, 0.6, guy, 1
704, 0.5714, put, 1
705, 0.3333, cock, 1
706, 0.2222, pussy, 1
707, 0.7692, right, 1
708, 0.75, push, 1
709, 0.75, pull, 1
710, 0.0, kinda, 1
711, 0.7059, rub, 1
712, 0.8235, hand, 1
713, 0.7692, right, 1
714, 0.5, be, 1
715, 0.0, gon, 1
716, 0.6316, shake, 1
717, 0.2857, cum, 1
718, 0.5, be, 1
719, 0.0, gon, 1
720, 0.5, come, 1
721, 0.5, happen, 1
722, 0.5263, squirt, 1
723, 0.2857, cum, 1
724, 0.5, happen, 1
725, 0.0, yep, 1
726, 0.5882, do, 1
727, 0.5882, do, 1
728, 0.5714, keep, 1
729, 0.5, happen, 1
730, 0.5, be, 1
731, 0.8571, way, 1
732, 0.5882, do, 1
733, 0.0, anything, 1
734, 0.5882, do, 1
735, 0.5, know, 1
736, 0.0, ??, 1
737, 0.5, be, 1
738, 0.2353, girl, 1
739, 0.5, be, 1
740, 0.2353, girl, 1
741, 0.5, be, 1
742, 0.2353, condom, 1
743, 0.75, pull, 1
744, 0.625, birth, 1
745, 1.0, control, 1
746, 0.75, pull, 1
747, 0.5, Know, 1
748, 0.7368, cause, 1
749, 0.5, be, 1
750, 0.8, feeling, 1
751, 0.6316, world, 1
752, 0.2857, cum, 1
753, 0.2222, pussy, 1
754, 0.5, be, 1
755, 0.5, be, 1
756, 0.6667, time, 1
757, 0.2857, cum, 1
758, 0.75, thing, 1
759, 0.25, wan, 1
760, 0.5882, do, 1
761, 0.5, be, 1
762, 0.75, pull, 1
763, 0.5882, do, 1
764, 0.75, pull, 1
765, 0.5263, squirt, 1
766, 0.2857, inside, 1
767, 0.6364, make, 1
768, 0.5, sense, 1
769, 0.625, birth, 1
770, 1.0, control, 1
771, 0.6, tell, 1
772, 0.6667, secret, 1
773, 0.6, guy, 1
774, 0.5, include, 1
775, 0.6667, hate, 1
776, 0.2353, condom, 1
777, 0.5882, do, 1
778, 0.8, feel, 1
779, 0.7059, wish, 1
780, 0.6667, give, 1
781, 0.6667, example, 1
782, 0.5, Know, 1
783, 0.8, feel, 1
784, 0.8, touch, 1
785, 0.25, nipple, 1
786, 0.5455, finger, 1
787, 0.25, nipple, 1
788, 0.3333, imagine, 1
789, 0.8, touch, 1
790, 0.3333, rubber, 1
791, 0.2222, glove, 1
792, 0.7778, doctor, 1
793, 0.75, have, 1
794, 0.8, wear, 1
795, 0.5333, Thought, 1
796, 0.5, be, 1
797, 0.0, something, 1
798, 0.625, say, 1
799, 0.5, like, 1
800, 0.7059, wish, 1
801, 0.5882, do, 1
802, 0.5, live, 1
803, 0.4615, hr, 1
804, 0.8, drive, 1
805, 0.6667, time, 1
806, 0.6667, get, 1
807, 0.8571, way, 1
808, 0.75, have, 1
809, 0.5, hear, 1
810, 0.2222, fayetteville, 1
811, 0.5, be, 1
